demand_node_index,truck_node_index,distance,scaled_demand
demand14,truck41,484.42882654942906,0
demand14,truck44,266.69950695498216,6
demand14,truck53,131.56782158984183,29
demand15,truck9,152.56666042267534,37
demand15,truck11,278.2081835635742,5
demand15,truck15,183.87313538616624,29
demand15,truck16,263.9530502466925,9
demand15,truck18,320.700764174338,0
demand15,truck21,356.86490099837613,0
demand15,truck22,290.74424953816794,2
demand15,truck26,239.71909377786767,15
demand15,truck28,334.64298820599686,0
demand15,truck30,418.83348155699855,0
demand15,truck33,526.375598949958,0
demand15,truck36,476.4263819913187,0
demand15,truck37,400.3290382095756,0
demand15,truck38,304.5235488769645,0
demand15,truck39,425.8658847617171,0
demand15,truck41,483.4113961384083,0
demand15,truck44,371.9721734089656,0
demand15,truck53,236.8404880438253,16
demand21,truck9,248.70010271593094,5
demand21,truck11,267.135100074871,3
demand21,truck15,171.47318184195817,13
demand21,truck16,86.28420572968233,20
demand21,truck18,143.03191965732785,16
demand21,truck21,258.170657232654,4
demand21,truck22,192.05000577244581,11
demand21,truck26,231.1179788262146,7
demand21,truck28,264.5108977417554,4
demand21,truck30,242.03703380288144,6
demand21,truck33,349.57915119584084,0
demand21,truck36,299.70064304697667,0
demand21,truck37,330.1969477453341,0
demand21,truck38,295.92243392531145,0
demand21,truck39,417.264769810064,0
demand21,truck41,413.2793056741668,0
demand21,truck44,195.17572565484852,10
demand21,truck53,115.73564277962706,18
demand22,truck9,333.5976767276189,0
demand22,truck11,270.9951562007317,3
demand22,truck15,257.27438391815457,4
demand22,truck16,172.0854078058788,13
demand22,truck18,118.24685467784947,18
demand22,truck21,260.9595746201516,4
demand22,truck22,195.91006189830654,10
demand22,truck26,355.8592810465886,0
demand22,truck28,258.77849198039775,4
demand22,truck30,186.05718048608358,11
demand22,truck33,253.34248225981491,5
demand22,truck36,243.7207897301788,6
demand22,truck37,324.46454198397646,0
demand22,truck38,420.66373614568545,0
demand22,truck39,542.0060720304381,0
demand22,truck41,407.5468999128091,0
demand22,truck44,139.19587233805066,16
demand22,truck53,266.68580307742764,3
demand24,truck9,400.5534647422299,0
demand24,truck11,337.9509442153427,0
demand24,truck15,341.03735637748866,0
demand24,truck16,255.84838026521288,2
demand24,truck18,202.00982713718355,5
demand24,truck21,194.79721897010194,5
demand24,truck22,262.8658499129175,2
demand24,truck26,434.52057427811246,0
demand24,truck28,337.4397852119216,0
demand24,truck30,242.47934116404724,3
demand24,truck33,199.67819292136815,5
demand24,truck36,322.3820829617027,0
demand24,truck37,403.12583521550033,0
demand24,truck38,499.3250293772093,0
demand24,truck39,620.667365261962,0
demand24,truck41,485.66334983209185,0
demand24,truck44,217.85716556957453,4
demand24,truck53,345.34709630895145,0
demand26,truck9,432.4032619699473,0
demand26,truck11,432.8870936594473,0
demand26,truck15,355.1763410959745,0
demand26,truck16,270.85976174659186,4
demand26,truck18,280.13879213656514,3
demand26,truck21,291.76398238379267,1
demand26,truck22,357.8019993570221,0
demand26,truck26,355.0996293712525,0
demand26,truck28,258.01884030506164,6
demand26,truck30,120.55902464704793,27
demand26,truck33,126.83976749173655,26
demand26,truck36,232.1022401772253,10
demand26,truck37,313.17984954016856,0
demand26,truck38,410.22856114453555,0
demand26,truck39,531.5708970292882,0
demand26,truck41,396.2261406775034,0
demand26,truck44,165.32077386132673,20
demand26,truck53,292.8107046007036,1
demand27,truck9,431.67832903484896,0
demand27,truck11,444.8358602020492,0
demand27,truck15,354.45140816087616,0
demand27,truck16,270.1348288114935,4
demand27,truck18,292.08755867916705,1
demand27,truck21,434.8002786214692,0
demand27,truck22,369.750765899624,0
demand27,truck26,195.56548286300733,13
demand27,truck28,98.48469379681644,25
demand27,truck30,184.5725958756491,14
demand27,truck33,271.3912017650737,4
demand27,truck36,185.31035557360795,14
demand27,truck37,164.1707438003952,17
demand27,truck38,260.36993796210425,5
demand27,truck39,381.71227384685676,0
demand27,truck41,247.25310172922786,7
demand27,truck44,164.59584092622836,17
demand27,truck53,292.08577166560525,1
demand28,truck9,329.04724244459015,0
demand28,truck11,454.688765585489,0
demand28,truck15,252.39649288569262,2
demand28,truck16,303.4432020573736,0
demand28,truck18,360.1909159850191,0
demand28,truck21,475.3296535603452,0
demand28,truck22,409.209002100137,0
demand28,truck26,79.48436242376299,10
demand28,truck28,174.40825685189216,6
demand28,truck30,316.41121009073805,0
demand28,truck33,403.22981598016264,0
demand28,truck36,316.191650637214,0
demand28,truck37,240.0943068554709,3
demand28,truck38,144.28881752285986,8
demand28,truck39,265.63115340761243,2
demand28,truck41,323.17666478430357,0
demand28,truck44,296.43445514131736,0
demand28,truck53,190.0308563904217,5
demand31,truck9,391.2111868119871,0
demand31,truck11,512.6413710794312,0
demand31,truck15,314.56043725308956,0
demand31,truck16,331.79047673424265,0
demand31,truck18,388.53819066188817,0
demand31,truck21,503.67692823721427,0
demand31,truck22,437.5562767770061,0
demand31,truck26,107.83163710063205,14
demand31,truck28,202.75553152876122,7
demand31,truck30,344.7584847676071,0
demand31,truck33,397.2576714425763,0
demand31,truck36,266.73026342780577,2
demand31,truck37,190.6329196460627,8
demand31,truck38,94.44940976787078,15
demand31,truck39,215.79174565262335,6
demand31,truck41,273.690805091247,2
demand31,truck44,324.7817298181864,0
demand31,truck53,252.19480075781868,4
demand32,truck9,454.7712706109808,0
demand32,truck11,567.5404154904259,0
demand32,truck15,378.1205210520833,0
demand32,truck16,392.83938409987024,0
demand32,truck18,414.7921139675438,0
demand32,truck21,557.504833909846,0
demand32,truck22,492.45532118800077,0
demand32,truck26,171.3917208996258,26
demand32,truck28,165.2741979251799,27
demand32,truck30,296.752110395554,1
demand32,truck33,311.23601872211196,0
demand32,truck36,180.70861070734145,24
demand32,truck37,104.61126692559839,39
demand32,truck38,110.31869189263952,38
demand32,truck39,231.6610277773921,14
demand32,truck41,187.69362485443105,22
demand32,truck44,287.3003962146051,3
demand32,truck53,315.7548845568124,0
demand33,truck9,441.82916648695726,0
demand33,truck11,505.6084056344691,0
demand33,truck15,364.60224561298446,0
demand33,truck16,330.90737424391335,0
demand33,truck18,352.8601041115869,0
demand33,truck21,495.57282405388906,0
demand33,truck22,430.5233113320439,0
demand33,truck26,200.42297713541387,5
demand33,truck28,103.34218806922301,10
demand33,truck30,245.34514130806897,3
demand33,truck33,303.84593358677927,0
demand33,truck36,173.31852557200872,6
demand33,truck37,97.22118179026566,10
demand33,truck38,194.26989339463262,5
demand33,truck39,315.6122292793852,0
demand33,truck41,180.30353971909832,6
demand33,truck44,225.36838635864822,4
demand33,truck53,302.23660911771356,0
demand34,truck9,429.5229325383754,0
demand34,truck11,442.6804637055757,0
demand34,truck15,352.2960116644026,0
demand34,truck16,267.97943231501995,4
demand34,truck18,289.9321621826935,1
demand34,truck21,321.1881219541572,0
demand34,truck22,367.59536940315047,0
demand34,truck26,331.49578843614574,0
demand34,truck28,234.41499936995487,8
demand34,truck30,117.67869521547604,23
demand34,truck33,73.76273903915067,25
demand34,truck36,136.16370167925194,20
demand34,truck37,217.24131104219524,10
demand34,truck38,314.2900226465622,0
demand34,truck39,435.63235853131476,0
demand34,truck41,300.28760217953004,0
demand34,truck44,162.44044442975482,17
demand34,truck53,289.9303751691317,1
demand37,truck9,544.7525458983844,0
demand37,truck11,557.9100770655846,0
demand37,truck15,467.5256250244116,0
demand37,truck16,383.20904567502896,0
demand37,truck18,405.1617755427025,0
demand37,truck21,473.9664871511864,0
demand37,truck22,482.8249827631595,0
demand37,truck26,409.56574460207014,0
demand37,truck28,312.4849555358793,0
demand37,truck30,283.1977966174711,2
demand37,truck33,226.54110423617988,7
demand37,truck36,170.74441517335453,13
demand37,truck37,251.82202453629782,5
demand37,truck38,348.87073614066475,0
demand37,truck39,320.2494350232134,0
demand37,truck41,174.72116322833756,13
demand37,truck44,277.6700577897638,2
demand37,truck53,405.1599885291407,0
demand41,truck9,552.4531315978196,0
demand41,truck11,616.2323707453315,0
demand41,truck15,475.22621072384686,0
demand41,truck16,441.5313393547758,0
demand41,truck18,463.48406922244936,0
demand41,truck21,605.8928940460643,0
demand41,truck22,541.1472764429064,0
demand41,truck26,291.51111141676415,1
demand41,truck28,213.96615318008543,9
demand41,truck30,345.40799885896166,0
demand41,truck33,358.4675111310576,0
demand41,truck36,229.36449917074913,7
demand41,truck37,153.30322218050392,15
demand41,truck38,230.4380824097779,7
demand41,truck39,201.18517389220833,10
demand41,truck41,75.54628098877699,20
demand41,truck44,335.99235146951065,0
demand41,truck53,412.86057422857596,0
demand43,truck9,528.2692856629842,0
demand43,truck11,649.6994699304283,0
demand43,truck15,451.6185361040867,0
demand43,truck16,468.8485755852397,0
demand43,truck18,525.5962895128852,0
demand43,truck21,640.7350270882114,0
demand43,truck22,574.6143756280032,0
demand43,truck26,244.88973595162918,3
demand43,truck28,339.81363037975837,0
demand43,truck30,471.4963565895783,0
demand43,truck33,484.55586886167424,0
demand43,truck36,355.45285690136575,0
demand43,truck37,279.39157991112046,1
demand43,truck38,183.8167069446429,6
demand43,truck39,154.5637984270733,7
demand43,truck41,201.6346387193936,5
demand43,truck44,461.8398286691836,0
demand43,truck53,389.25289960881577,0
demand44,truck9,551.2627693296923,0
demand44,truck11,631.1263668387888,0
demand44,truck15,474.61201977079475,0
demand44,truck16,456.4253354482331,0
demand44,truck18,478.37806531590667,0
demand44,truck21,620.7868901395216,0
demand44,truck22,556.0412725363637,0
demand44,truck26,267.88321961833725,2
demand44,truck28,228.86014927354273,5
demand44,truck30,360.301994952419,0
demand44,truck33,373.361507224515,0
demand44,truck36,244.25849526420646,4
demand44,truck37,168.19721827396123,10
demand44,truck38,206.810190611351,7
demand44,truck39,177.55728209378142,9
demand44,truck41,90.4402770822343,15
demand44,truck44,350.88634756296796,0
demand44,truck53,412.24638327552384,0
demand46,truck9,439.85202309247256,0
demand46,truck11,561.2822073599166,0
demand46,truck15,363.20127353357503,0
demand46,truck16,380.43131301472806,0
demand46,truck18,437.1790269423736,0
demand46,truck21,552.3177645176997,0
demand46,truck22,486.1971130574915,0
demand46,truck26,156.47247338111754,14
demand46,truck28,251.39636780924673,5
demand46,truck30,383.7237977222788,0
demand46,truck33,398.20770604883677,0
demand46,truck36,267.68029803406625,3
demand46,truck37,191.58295425232313,11
demand46,truck38,95.39944437413124,20
demand46,truck39,155.76294312265114,14
demand46,truck41,202.8337834149714,10
demand46,truck44,373.42256609867195,0
demand46,truck53,300.8356370383041,0
demand47,truck9,507.3761169915003,0
demand47,truck11,479.2797278581304,0
demand47,truck15,430.1491961175275,0
demand47,truck16,345.8326167681448,0
demand47,truck18,326.5314263352482,0
demand47,truck21,338.15661658247575,0
demand47,truck22,404.1946335557052,0
demand47,truck26,409.34897288927056,0
demand47,truck28,312.2681838230797,0
demand47,truck30,195.5318796686009,10
demand47,truck33,90.7312336674692,20
demand47,truck36,214.0168861323768,9
demand47,truck37,295.0944954953201,0
demand47,truck38,392.14320709968706,0
demand47,truck39,448.82006063998244,0
demand47,truck41,303.2917888451066,0
demand47,truck44,240.2936288828797,6
demand47,truck53,367.7835596222566,0
demand51,truck9,254.80317522827193,5
demand51,truck11,192.2006547013847,11
demand51,truck15,204.92337981420948,10
demand51,truck16,119.73440370193367,18
demand51,truck18,65.89585057390434,20
demand51,truck21,183.23621185916772,12
demand51,truck22,117.11556039895956,18
demand51,truck26,346.7590913664289,0
demand51,truck28,313.41355920947495,0
demand51,truck30,240.6922477151608,6
demand51,truck33,306.98044480755004,0
demand51,truck36,298.355856959256,0
demand51,truck37,379.09960921305367,0
demand51,truck38,411.56354646552575,0
demand51,truck39,532.9058823502784,0
demand51,truck41,462.18196714188633,0
demand51,truck44,193.83093956712787,11
demand51,truck53,231.37675531984135,7
demand53,truck9,82.01914890817794,60
demand53,truck11,154.85264930404415,44
demand53,truck15,160.4151534988879,42
demand53,truck16,240.49506835941418,18
demand53,truck18,230.46136089454723,21
demand53,truck21,220.43959615587482,24
demand53,truck22,154.31894469566666,44
demand53,truck26,364.5245691154052,0
demand53,truck28,417.47510318372275,0
demand53,truck30,395.3754996697202,0
demand53,truck33,471.545955128193,0
demand53,truck36,453.0391089138155,0
demand53,truck37,483.16115318730147,0
demand53,truck38,429.32902421450206,0
demand53,truck39,550.6713600992547,0
demand53,truck41,566.2435111161341,0
demand53,truck44,348.5141915216873,0
demand53,truck53,213.38250615654695,26
