demand_node_index,truck_node_index,distance,scaled_demand
demand7,truck38,594.8651565215897,0
demand7,truck39,716.2074924063425,0
demand7,truck41,672.7536644462392,0
demand7,truck44,404.706531990168,0
demand7,truck52,388.57951020356444,0
demand7,truck53,414.67836537590534,0
demand8,truck4,130.38326773269276,14
demand8,truck8,261.96526886511936,0
demand8,truck9,197.97682796116558,0
demand8,truck11,61.20811640195792,50
demand8,truck15,276.37283255187543,0
demand8,truck16,236.4986157331893,0
demand8,truck18,211.30518371049902,0
demand8,truck19,277.9490436930875,0
demand8,truck21,201.28341897182665,0
demand8,truck22,135.16276751161848,11
demand8,truck26,463.5233033976844,0
demand8,truck28,458.8228923460697,0
demand8,truck30,386.1015808517555,0
demand8,truck33,452.3897779441447,0
demand8,truck36,443.76519009585076,0
demand8,truck37,524.5089423496485,0
demand8,truck38,528.3277584967813,0
demand8,truck39,649.670094381534,0
demand8,truck41,607.5913002784811,0
demand8,truck44,339.24027270372255,0
demand8,truck52,322.042112178756,0
demand8,truck53,329.34018520953447,0
demand11,truck4,259.3462458818775,0
demand11,truck8,250.43514193574634,0
demand11,truck9,173.94659592403326,0
demand11,truck11,244.56945063237086,0
demand11,truck15,96.71967505006045,27
demand11,truck16,63.718556287182246,35
demand11,truck18,120.46627021482777,15
demand11,truck19,187.11013019741625,0
demand11,truck21,235.6050077901539,0
demand11,truck22,169.48435632994574,0
demand11,truck26,290.7432439516774,0
demand11,truck28,292.1926958546955,0
demand11,truck30,219.47138436038134,0
demand11,truck33,327.01350175334073,0
demand11,truck36,277.13499360447656,0
demand11,truck37,357.8787458582742,0
demand11,truck38,355.54769905077427,0
demand11,truck39,476.89003493552684,0
demand11,truck41,440.9611037871069,0
demand11,truck44,172.61007621234842,0
demand11,truck52,149.26205273274894,0
demand11,truck53,149.68702770771952,0
demand14,truck4,331.4785657123245,0
demand14,truck8,195.7332627410902,0
demand14,truck9,118.99721593988276,16
demand14,truck11,257.3863449780353,0
demand14,truck15,78.60046893218275,35
demand14,truck16,158.68038379270902,0
demand14,truck18,215.42809772035454,0
demand14,truck19,282.07195770294305,0
demand14,truck21,323.29545651558357,0
demand14,truck22,257.1748050553754,0
demand14,truck26,283.28605586377535,0
demand14,truck28,335.6604186170177,0
demand14,truck30,313.5608151030151,0
demand14,truck33,421.1029324959745,0
demand14,truck36,371.22442434711036,0
demand14,truck37,401.3464686205964,0
demand14,truck38,348.0905109628722,0
demand14,truck39,469.4328468476248,0
demand14,truck41,484.42882654942906,0
demand14,truck44,266.69950695498216,0
demand14,truck52,160.78630848254835,0
demand14,truck53,131.56782158984183,9
demand15,truck4,352.3004042978634,0
demand15,truck8,80.79174920957256,49
demand15,truck9,152.56666042267534,0
demand15,truck11,278.2081835635742,0
demand15,truck15,183.87313538616624,0
demand15,truck16,263.9530502466925,0
demand15,truck18,320.700764174338,0
demand15,truck19,387.3446241569265,0
demand15,truck21,356.86490099837613,0
demand15,truck22,290.74424953816794,0
demand15,truck26,239.71909377786767,0
demand15,truck28,334.64298820599686,0
demand15,truck30,418.83348155699855,0
demand15,truck33,526.375598949958,0
demand15,truck36,476.4263819913187,0
demand15,truck37,400.3290382095756,0
demand15,truck38,304.5235488769645,0
demand15,truck39,425.8658847617171,0
demand15,truck41,483.4113961384083,0
demand15,truck44,371.9721734089656,0
demand15,truck52,266.05897493653185,0
demand15,truck53,236.8404880438253,0
demand21,truck4,281.9118953243776,0
demand21,truck8,325.188648727644,0
demand21,truck9,248.70010271593094,0
demand21,truck11,267.135100074871,0
demand21,truck15,171.47318184195817,0
demand21,truck16,86.28420572968233,18
demand21,truck18,143.03191965732785,2
demand21,truck19,209.67577963991633,0
demand21,truck21,258.170657232654,0
demand21,truck22,192.05000577244581,0
demand21,truck26,231.1179788262146,0
demand21,truck28,264.5108977417554,0
demand21,truck30,242.03703380288144,0
demand21,truck33,349.57915119584084,0
demand21,truck36,299.70064304697667,0
demand21,truck37,330.1969477453341,0
demand21,truck38,295.92243392531145,0
demand21,truck39,417.264769810064,0
demand21,truck41,413.2793056741668,0
demand21,truck44,195.17572565484852,0
demand21,truck52,89.63678760728611,17
demand21,truck53,115.73564277962706,10
demand22,truck4,285.77195145023836,0
demand22,truck8,410.3337235288263,0
demand22,truck9,333.5976767276189,0
demand22,truck11,270.9951562007317,0
demand22,truck15,257.27438391815457,0
demand22,truck16,172.0854078058788,0
demand22,truck18,118.24685467784947,9
demand22,truck19,184.89071466043794,0
demand22,truck21,260.9595746201516,0
demand22,truck22,195.91006189830654,0
demand22,truck26,355.8592810465886,0
demand22,truck28,258.77849198039775,0
demand22,truck30,186.05718048608358,0
demand22,truck33,253.34248225981491,0
demand22,truck36,243.7207897301788,0
demand22,truck37,324.46454198397646,0
demand22,truck38,420.66373614568545,0
demand22,truck39,542.0060720304381,0
demand22,truck41,407.5468999128091,0
demand22,truck44,139.19587233805066,3
demand22,truck52,240.58694790508665,0
demand22,truck53,266.68580307742764,0
demand24,truck4,352.7277394648493,0
demand24,truck8,477.2895115434373,0
demand24,truck9,400.5534647422299,0
demand24,truck11,337.9509442153427,0
demand24,truck15,341.03735637748866,0
demand24,truck16,255.84838026521288,0
demand24,truck18,202.00982713718355,0
demand24,truck19,137.5661574246974,2
demand24,truck21,194.79721897010194,0
demand24,truck22,262.8658499129175,0
demand24,truck26,434.52057427811246,0
demand24,truck28,337.4397852119216,0
demand24,truck30,242.47934116404724,0
demand24,truck33,199.67819292136815,0
demand24,truck36,322.3820829617027,0
demand24,truck37,403.12583521550033,0
demand24,truck38,499.3250293772093,0
demand24,truck39,620.667365261962,0
demand24,truck41,485.66334983209185,0
demand24,truck44,217.85716556957453,0
demand24,truck52,319.24824113661055,0
demand24,truck53,345.34709630895145,0
demand26,truck4,447.66388890895394,0
demand26,truck8,508.8918079816604,0
demand26,truck9,432.4032619699473,0
demand26,truck11,432.8870936594473,0
demand26,truck15,355.1763410959745,0
demand26,truck16,270.85976174659186,0
demand26,truck18,280.13879213656514,0
demand26,truck19,215.695122424079,0
demand26,truck21,291.76398238379267,0
demand26,truck22,357.8019993570221,0
demand26,truck26,355.0996293712525,0
demand26,truck28,258.01884030506164,0
demand26,truck30,120.55902464704793,13
demand26,truck33,126.83976749173655,10
demand26,truck36,232.1022401772253,0
demand26,truck37,313.17984954016856,0
demand26,truck38,410.22856114453555,0
demand26,truck39,531.5708970292882,0
demand26,truck41,396.2261406775034,0
demand26,truck44,165.32077386132673,0
demand26,truck52,266.7118494283627,0
demand26,truck53,292.8107046007036,0
demand27,truck4,459.61265545155584,0
demand27,truck8,407.1701213612596,0
demand27,truck9,431.67832903484896,0
demand27,truck11,444.8358602020492,0
demand27,truck15,354.45140816087616,0
demand27,truck16,270.1348288114935,0
demand27,truck18,292.08755867916705,0
demand27,truck19,358.7314186617555,0
demand27,truck21,434.8002786214692,0
demand27,truck22,369.750765899624,0
demand27,truck26,195.56548286300733,0
demand27,truck28,98.48469379681644,18
demand27,truck30,184.5725958756491,0
demand27,truck33,271.3912017650737,0
demand27,truck36,185.31035557360795,0
demand27,truck37,164.1707438003952,0
demand27,truck38,260.36993796210425,0
demand27,truck39,381.71227384685676,0
demand27,truck41,247.25310172922786,0
demand27,truck44,164.59584092622836,0
demand27,truck52,265.98691649326435,0
demand27,truck53,292.08577166560525,0
demand28,truck4,499.07089165206884,0
demand28,truck8,257.2723312314874,0
demand28,truck9,329.04724244459015,0
demand28,truck11,454.688765585489,0
demand28,truck15,252.39649288569262,0
demand28,truck16,303.4432020573736,0
demand28,truck18,360.1909159850191,0
demand28,truck19,426.8347759676076,0
demand28,truck21,475.3296535603452,0
demand28,truck22,409.209002100137,0
demand28,truck26,79.48436242376299,10
demand28,truck28,174.40825685189216,0
demand28,truck30,316.41121009073805,0
demand28,truck33,403.22981598016264,0
demand28,truck36,316.191650637214,0
demand28,truck37,240.0943068554709,0
demand28,truck38,144.28881752285986,1
demand28,truck39,265.63115340761243,0
demand28,truck41,323.17666478430357,0
demand28,truck44,296.43445514131736,0
demand28,truck52,216.7301147463101,0
demand28,truck53,190.0308563904217,0
demand31,truck4,527.4181663289379,0
demand31,truck8,319.4362755988843,0
demand31,truck9,391.2111868119871,0
demand31,truck11,512.6413710794312,0
demand31,truck15,314.56043725308956,0
demand31,truck16,331.79047673424265,0
demand31,truck18,388.53819066188817,0
demand31,truck19,455.18205064447665,0
demand31,truck21,503.67692823721427,0
demand31,truck22,437.5562767770061,0
demand31,truck26,107.83163710063205,9
demand31,truck28,202.75553152876122,0
demand31,truck30,344.7584847676071,0
demand31,truck33,397.2576714425763,0
demand31,truck36,266.73026342780577,0
demand31,truck37,190.6329196460627,0
demand31,truck38,94.44940976787078,12
demand31,truck39,215.79174565262335,0
demand31,truck41,273.690805091247,0
demand31,truck44,324.7817298181864,0
demand31,truck52,245.07738942317917,0
demand31,truck53,252.19480075781868,0
demand32,truck4,582.3172107399325,0
demand32,truck8,382.99635939787805,0
demand32,truck9,454.7712706109808,0
demand32,truck11,567.5404154904259,0
demand32,truck15,378.1205210520833,0
demand32,truck16,392.83938409987024,0
demand32,truck18,414.7921139675438,0
demand32,truck19,481.4359739501323,0
demand32,truck21,557.504833909846,0
demand32,truck22,492.45532118800077,0
demand32,truck26,171.3917208996258,0
demand32,truck28,165.2741979251799,0
demand32,truck30,296.752110395554,0
demand32,truck33,311.23601872211196,0
demand32,truck36,180.70861070734145,0
demand32,truck37,104.61126692559839,26
demand32,truck38,110.31869189263952,23
demand32,truck39,231.6610277773921,0
demand32,truck41,187.69362485443105,0
demand32,truck44,287.3003962146051,0
demand32,truck52,308.63747322217296,0
demand32,truck53,315.7548845568124,0
demand33,truck4,520.3852008839757,0
demand33,truck8,412.0276156336662,0
demand33,truck9,441.82916648695726,0
demand33,truck11,505.6084056344691,0
demand33,truck15,364.60224561298446,0
demand33,truck16,330.90737424391335,0
demand33,truck18,352.8601041115869,0
demand33,truck19,419.5039640941754,0
demand33,truck21,495.57282405388906,0
demand33,truck22,430.5233113320439,0
demand33,truck26,200.42297713541387,0
demand33,truck28,103.34218806922301,7
demand33,truck30,245.34514130806897,0
demand33,truck33,303.84593358677927,0
demand33,truck36,173.31852557200872,0
demand33,truck37,97.22118179026566,8
demand33,truck38,194.26989339463262,0
demand33,truck39,315.6122292793852,0
demand33,truck41,180.30353971909832,0
demand33,truck44,225.36838635864822,0
demand33,truck52,276.13775394537265,0
demand33,truck53,302.23660911771356,0
demand34,truck4,457.4572589550823,0
demand34,truck8,506.0114785500885,0
demand34,truck9,429.5229325383754,0
demand34,truck11,442.6804637055757,0
demand34,truck15,352.2960116644026,0
demand34,truck16,267.97943231501995,0
demand34,truck18,289.9321621826935,0
demand34,truck19,245.11926199444355,0
demand34,truck21,321.1881219541572,0
demand34,truck22,367.59536940315047,0
demand34,truck26,331.49578843614574,0
demand34,truck28,234.41499936995487,0
demand34,truck30,117.67869521547604,12
demand34,truck33,73.76273903915067,25
demand34,truck36,136.16370167925194,5
demand34,truck37,217.24131104219524,0
demand34,truck38,314.2900226465622,0
demand34,truck39,435.63235853131476,0
demand34,truck41,300.28760217953004,0
demand34,truck44,162.44044442975482,0
demand34,truck52,263.8315199967908,0
demand34,truck53,289.9303751691317,0
demand37,truck4,572.6868723150913,0
demand37,truck8,621.1703831003224,0
demand37,truck9,544.7525458983844,0
demand37,truck11,557.9100770655846,0
demand37,truck15,467.5256250244116,0
demand37,truck16,383.20904567502896,0
demand37,truck18,405.1617755427025,0
demand37,truck19,397.89762719147274,0
demand37,truck21,473.9664871511864,0
demand37,truck22,482.8249827631595,0
demand37,truck26,409.56574460207014,0
demand37,truck28,312.4849555358793,0
demand37,truck30,283.1977966174711,0
demand37,truck33,226.54110423617988,0
demand37,truck36,170.74441517335453,0
demand37,truck37,251.82202453629782,0
demand37,truck38,348.87073614066475,0
demand37,truck39,320.2494350232134,0
demand37,truck41,174.72116322833756,0
demand37,truck44,277.6700577897638,0
demand37,truck52,379.0611333567998,0
demand37,truck53,405.1599885291407,0
demand41,truck4,631.0091659948382,0
demand41,truck8,503.1157499150164,0
demand41,truck9,552.4531315978196,0
demand41,truck11,616.2323707453315,0
demand41,truck15,475.22621072384686,0
demand41,truck16,441.5313393547758,0
demand41,truck18,463.48406922244936,0
demand41,truck19,529.8240340863505,0
demand41,truck21,605.8928940460643,0
demand41,truck22,541.1472764429064,0
demand41,truck26,291.51111141676415,0
demand41,truck28,213.96615318008543,0
demand41,truck30,345.40799885896166,0
demand41,truck33,358.4675111310576,0
demand41,truck36,229.36449917074913,0
demand41,truck37,153.30322218050392,0
demand41,truck38,230.4380824097779,0
demand41,truck39,201.18517389220833,0
demand41,truck41,75.54628098877699,20
demand41,truck44,335.99235146951065,0
demand41,truck52,386.76171905623505,0
demand41,truck53,412.86057422857596,0
demand43,truck4,664.476265179935,0
demand43,truck8,456.49437444988143,0
demand43,truck9,528.2692856629842,0
demand43,truck11,649.6994699304283,0
demand43,truck15,451.6185361040867,0
demand43,truck16,468.8485755852397,0
demand43,truck18,525.5962895128852,0
demand43,truck19,592.2401494954736,0
demand43,truck21,640.7350270882114,0
demand43,truck22,574.6143756280032,0
demand43,truck26,244.88973595162918,0
demand43,truck28,339.81363037975837,0
demand43,truck30,471.4963565895783,0
demand43,truck33,484.55586886167424,0
demand43,truck36,355.45285690136575,0
demand43,truck37,279.39157991112046,0
demand43,truck38,183.8167069446429,0
demand43,truck39,154.5637984270733,0
demand43,truck41,201.6346387193936,0
demand43,truck44,461.8398286691836,0
demand43,truck52,382.1354882741763,0
demand43,truck53,389.25289960881577,0
demand44,truck4,645.9031620882955,0
demand44,truck8,479.48785811658956,0
demand44,truck9,551.2627693296923,0
demand44,truck11,631.1263668387888,0
demand44,truck15,474.61201977079475,0
demand44,truck16,456.4253354482331,0
demand44,truck18,478.37806531590667,0
demand44,truck19,544.7180301798078,0
demand44,truck21,620.7868901395216,0
demand44,truck22,556.0412725363637,0
demand44,truck26,267.88321961833725,0
demand44,truck28,228.86014927354273,0
demand44,truck30,360.301994952419,0
demand44,truck33,373.361507224515,0
demand44,truck36,244.25849526420646,0
demand44,truck37,168.19721827396123,0
demand44,truck38,206.810190611351,0
demand44,truck39,177.55728209378142,0
demand44,truck41,90.4402770822343,13
demand44,truck44,350.88634756296796,0
demand44,truck52,401.65571514969236,0
demand44,truck53,412.24638327552384,0
demand46,truck4,576.0590026094233,0
demand46,truck8,368.0771118793698,0
demand46,truck9,439.85202309247256,0
demand46,truck11,561.2822073599166,0
demand46,truck15,363.20127353357503,0
demand46,truck16,380.43131301472806,0
demand46,truck18,437.1790269423736,0
demand46,truck19,503.82288692496206,0
demand46,truck21,552.3177645176997,0
demand46,truck22,486.1971130574915,0
demand46,truck26,156.47247338111754,0
demand46,truck28,251.39636780924673,0
demand46,truck30,383.7237977222788,0
demand46,truck33,398.20770604883677,0
demand46,truck36,267.68029803406625,0
demand46,truck37,191.58295425232313,0
demand46,truck38,95.39944437413124,16
demand46,truck39,155.76294312265114,0
demand46,truck41,202.8337834149714,0
demand46,truck44,373.42256609867195,0
demand46,truck52,293.71822570366464,0
demand46,truck53,300.8356370383041,0
demand47,truck4,494.056523107637,0
demand47,truck8,583.8646630032133,0
demand47,truck9,507.3761169915003,0
demand47,truck11,479.2797278581304,0
demand47,truck15,430.1491961175275,0
demand47,truck16,345.8326167681448,0
demand47,truck18,326.5314263352482,0
demand47,truck19,262.0877566227621,0
demand47,truck21,338.15661658247575,0
demand47,truck22,404.1946335557052,0
demand47,truck26,409.34897288927056,0
demand47,truck28,312.2681838230797,0
demand47,truck30,195.5318796686009,0
demand47,truck33,90.7312336674692,17
demand47,truck36,214.0168861323768,0
demand47,truck37,295.0944954953201,0
demand47,truck38,392.14320709968706,0
demand47,truck39,448.82006063998244,0
demand47,truck41,303.2917888451066,0
demand47,truck44,240.2936288828797,0
demand47,truck52,341.68470444991567,0
demand47,truck53,367.7835596222566,0
demand51,truck4,206.97744995089133,0
demand51,truck8,331.53922202947933,0
demand51,truck9,254.80317522827193,0
demand51,truck11,192.2006547013847,0
demand51,truck15,204.92337981420948,0
demand51,truck16,119.73440370193367,9
demand51,truck18,65.89585057390434,20
demand51,truck19,132.53971055649282,5
demand51,truck21,183.23621185916772,0
demand51,truck22,117.11556039895956,9
demand51,truck26,346.7590913664289,0
demand51,truck28,313.41355920947495,0
demand51,truck30,240.6922477151608,0
demand51,truck33,306.98044480755004,0
demand51,truck36,298.355856959256,0
demand51,truck37,379.09960921305367,0
demand51,truck38,411.56354646552575,0
demand51,truck39,532.9058823502784,0
demand51,truck41,462.18196714188633,0
demand51,truck44,193.83093956712787,0
demand51,truck52,205.27790014750036,0
demand51,truck53,231.37675531984135,0
demand53,truck4,238.3116069786855,0
demand53,truck8,158.75519570938536,0
demand53,truck9,82.01914890817794,58
demand53,truck11,154.85264930404415,0
demand53,truck15,160.4151534988879,0
demand53,truck16,240.49506835941418,0
demand53,truck18,230.46136089454723,0
demand53,truck19,297.1052208771357,0
demand53,truck21,220.43959615587482,0
demand53,truck22,154.31894469566666,0
demand53,truck26,364.5245691154052,0
demand53,truck28,417.47510318372275,0
demand53,truck30,395.3754996697202,0
demand53,truck33,471.545955128193,0
demand53,truck36,453.0391089138155,0
demand53,truck37,483.16115318730147,0
demand53,truck38,429.32902421450206,0
demand53,truck39,550.6713600992547,0
demand53,truck41,566.2435111161341,0
demand53,truck44,348.5141915216873,0
demand53,truck52,242.60099304925347,0
demand53,truck53,213.38250615654695,0
